,Time,User,Key/Agent,Message
0,2020-05-29 00:00:18,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1.Miner.Extract\' unit=\'tracker-extract.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
1,2020-05-29 00:00:18,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata extractor...\n'
2,2020-05-29 00:00:18,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata extractor.\n'
3,2020-05-29 00:00:28,shukrithis-ubuntu,systemd[2318],' tracker-extract.service: Succeeded.\n'
4,2020-05-29 00:00:30,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1.Miner.Extract\' unit=\'tracker-extract.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
5,2020-05-29 00:00:30,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata extractor...\n'
6,2020-05-29 00:00:30,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata extractor.\n'
7,2020-05-29 00:00:40,shukrithis-ubuntu,systemd[2318],' tracker-extract.service: Succeeded.\n'
8,2020-05-29 00:00:45,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1.Miner.Extract\' unit=\'tracker-extract.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
9,2020-05-29 00:00:45,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata extractor...\n'
10,2020-05-29 00:00:45,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata extractor.\n'
11,2020-05-29 00:00:55,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1495\' (uid=1000 pid=20281 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
12,2020-05-29 00:00:55,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
13,2020-05-29 00:00:55,shukrithis-ubuntu,systemd[2318],' tracker-extract.service: Succeeded.\n'
14,2020-05-29 00:00:55,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
15,2020-05-29 00:01:15,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
16,2020-05-29 00:01:44,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
17,2020-05-29 00:01:44,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1\' unit=\'tracker-store.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
18,2020-05-29 00:01:44,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata database store and lookup manager...\n'
19,2020-05-29 00:01:44,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata database store and lookup manager.\n'
20,2020-05-29 00:02:15,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
21,2020-05-29 00:03:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
22,2020-05-29 00:04:04,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
23,2020-05-29 00:04:04,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
24,2020-05-29 00:04:04,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
25,2020-05-29 00:04:04,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
26,2020-05-29 00:04:04,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
27,2020-05-29 00:04:16,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
28,2020-05-29 00:04:16,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
29,2020-05-29 00:04:23,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
30,2020-05-29 00:04:26,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
31,2020-05-29 00:05:00,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
32,2020-05-29 00:05:18,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
33,2020-05-29 00:05:18,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
34,2020-05-29 00:05:18,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
35,2020-05-29 00:05:18,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
36,2020-05-29 00:05:18,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
37,2020-05-29 00:05:24,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
38,2020-05-29 00:05:24,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
39,2020-05-29 00:05:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
40,2020-05-29 00:05:45,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
41,2020-05-29 00:06:04,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 2401:4900:2613:b4fd::a8.\n'
42,2020-05-29 00:07:31,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
43,2020-05-29 00:09:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
44,2020-05-29 00:12:34,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
45,2020-05-29 00:12:34,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
46,2020-05-29 00:12:34,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
47,2020-05-29 00:12:34,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
48,2020-05-29 00:12:34,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
49,2020-05-29 00:12:34,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
50,2020-05-29 00:12:34,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
51,2020-05-29 00:12:39,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
52,2020-05-29 00:12:43,shukrithis-ubuntu,systemd[2318],' gnome-launched-firefox.desktop-20281.scope: Succeeded.\n'
53,2020-05-29 00:12:44,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
54,2020-05-29 00:12:46,shukrithis-ubuntu,systemd[2318],"' gnome-terminal-server.service: Main process exited, code=killed, status=15/TERM\n'"
55,2020-05-29 00:12:46,shukrithis-ubuntu,systemd[2318],' gnome-terminal-server.service: Succeeded.\n'
56,2020-05-29 00:13:06,shukrithis-ubuntu,systemd[1],' Reached target Sleep.\n'
57,2020-05-29 00:13:06,shukrithis-ubuntu,systemd[1],' Starting Suspend...\n'
58,2020-05-29 00:13:06,shukrithis-ubuntu,systemd-sleep[22054],' Suspending system...\n'
59,2020-05-29 06:49:49,shukrithis-ubuntu,systemd[1],' Condition check resulted in Daily apt download activities being skipped.\n'
60,2020-05-29 06:49:49,shukrithis-ubuntu,systemd[1],' Condition check resulted in Daily apt upgrade and clean activities being skipped.\n'
61,2020-05-29 06:49:49,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
62,2020-05-29 06:49:49,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
63,2020-05-29 06:49:49,shukrithis-ubuntu,systemd[1],' Stopped target Bluetooth.\n'
64,2020-05-29 06:49:49,shukrithis-ubuntu,systemd-sleep[22054],' System resumed.\n'
65,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' Reached target Bluetooth.\n'
66,2020-05-29 06:49:50,shukrithis-ubuntu,systemd-sleep[22054],' /dev/sda:\n'
67,2020-05-29 06:49:50,shukrithis-ubuntu,systemd-sleep[22054],'  setting Advanced Power Management level to 0x80 (128)\n'
68,2020-05-29 06:49:50,shukrithis-ubuntu,systemd-sleep[22054],'  APM_level#011= 128\n'
69,2020-05-29 06:49:50,shukrithis-ubuntu,systemd-sleep[22054],' /dev/sda:\n'
70,2020-05-29 06:49:50,shukrithis-ubuntu,systemd-sleep[22054],'  setting standby to 36 (3 minutes)\n'
71,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' systemd-suspend.service: Succeeded.\n'
72,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' Started Suspend.\n'
73,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' Stopped target Sleep.\n'
74,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' Reached target Suspend.\n'
75,2020-05-29 06:49:50,shukrithis-ubuntu,systemd[1],' Stopped target Suspend.\n'
76,2020-05-29 06:49:55,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
77,2020-05-29 06:50:23,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
78,2020-05-29 06:50:23,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
79,2020-05-29 06:50:23,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
80,2020-05-29 06:50:42,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
81,2020-05-29 06:50:42,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
82,2020-05-29 06:50:47,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
83,2020-05-29 06:50:48,shukrithis-ubuntu,systemd[2318],' Started Application launched by gnome-shell.\n'
84,2020-05-29 06:50:49,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
85,2020-05-29 06:50:49,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
86,2020-05-29 06:50:49,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
87,2020-05-29 06:50:53,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
88,2020-05-29 06:50:53,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
89,2020-05-29 06:50:53,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
90,2020-05-29 06:50:54,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.fwupd\' unit=\'fwupd.service\' requested by \':1.686\' (uid=1000 pid=3058 comm=""/usr/bin/gnome-software --gapplication-service "" label=""unconfined"")\n'"
91,2020-05-29 06:50:54,shukrithis-ubuntu,systemd[1],' Starting Firmware update daemon...\n'
92,2020-05-29 06:50:54,shukrithis-ubuntu,systemd[1],' Started Firmware update daemon.\n'
93,2020-05-29 06:51:00,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
94,2020-05-29 06:51:04,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
95,2020-05-29 06:51:14,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.PackageKit\' unit=\'packagekit.service\' requested by \':1.686\' (uid=1000 pid=3058 comm=""/usr/bin/gnome-software --gapplication-service "" label=""unconfined"")\n'"
96,2020-05-29 06:51:14,shukrithis-ubuntu,systemd[1],' Starting PackageKit Daemon...\n'
97,2020-05-29 06:51:15,shukrithis-ubuntu,systemd[1],' Started PackageKit Daemon.\n'
98,2020-05-29 06:51:15,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
99,2020-05-29 06:52:06,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
100,2020-05-29 06:52:06,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
101,2020-05-29 06:52:06,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
102,2020-05-29 06:52:06,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
103,2020-05-29 06:52:08,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.2.1.\n'
104,2020-05-29 06:52:09,shukrithis-ubuntu,systemd-resolved[916],"' Server returned error NXDOMAIN, mitigating potential DNS violation DVE-2018-0001, retrying transaction with reduced feature level UDP.\n'"
105,2020-05-29 06:52:13,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
106,2020-05-29 06:52:17,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
107,2020-05-29 06:52:17,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
108,2020-05-29 06:52:26,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
109,2020-05-29 06:52:28,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
110,2020-05-29 06:52:33,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
111,2020-05-29 06:52:48,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
112,2020-05-29 06:52:58,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
113,2020-05-29 06:53:08,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
114,2020-05-29 06:53:08,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
115,2020-05-29 06:53:08,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
116,2020-05-29 06:53:18,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
117,2020-05-29 06:53:19,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
118,2020-05-29 06:53:28,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
119,2020-05-29 06:53:44,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
120,2020-05-29 06:55:08,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
121,2020-05-29 06:59:00,shukrithis-ubuntu,systemd[1],"' packagekit.service: Main process exited, code=killed, status=15/TERM\n'"
122,2020-05-29 06:59:00,shukrithis-ubuntu,systemd[1],' packagekit.service: Succeeded.\n'
123,2020-05-29 07:00:29,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1573\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
124,2020-05-29 07:00:29,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
125,2020-05-29 07:00:30,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
126,2020-05-29 07:01:12,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
127,2020-05-29 07:08:22,shukrithis-ubuntu,systemd[1],' Starting Message of the Day...\n'
128,2020-05-29 07:08:24,shukrithis-ubuntu,systemd[1],' motd-news.service: Succeeded.\n'
129,2020-05-29 07:08:24,shukrithis-ubuntu,systemd[1],' Started Message of the Day.\n'
130,2020-05-29 07:09:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
131,2020-05-29 07:14:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
132,2020-05-29 07:23:28,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
133,2020-05-29 07:23:28,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
134,2020-05-29 07:23:28,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
135,2020-05-29 07:23:38,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
136,2020-05-29 07:23:58,shukrithis-ubuntu,systemd-timesyncd[918],' Synchronized to time server for the first time [2001:67c:1560:8003::c8]:123 (ntp.ubuntu.com).\n'
137,2020-05-29 07:29:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
138,2020-05-29 07:30:01,shukrithis-ubuntu,CRON[24375],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
139,2020-05-29 07:32:25,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1579\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
140,2020-05-29 07:32:25,shukrithis-ubuntu,systemd[1],' Started Run anacron jobs.\n'
141,2020-05-29 07:32:25,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
142,2020-05-29 07:32:25,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
143,2020-05-29 07:33:25,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
144,2020-05-29 07:34:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
145,2020-05-29 07:36:44,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.gnome.Terminal\' unit=\'gnome-terminal-server.service\' requested by \':1.404\' (uid=1000 pid=24456 comm=""/usr/bin/gnome-terminal.real "" label=""unconfined"")\n'"
146,2020-05-29 07:36:44,shukrithis-ubuntu,systemd[2318],' gnome-terminal-server.service: Found left-over process 6088 (python3) in control group while starting unit. Ignoring.\n'
147,2020-05-29 07:36:44,shukrithis-ubuntu,systemd[2318],"' This usually indicates unclean termination of a previous run, or service implementation deficiencies.\n'"
148,2020-05-29 07:36:44,shukrithis-ubuntu,systemd[2318],' Starting GNOME Terminal Server...\n'
149,2020-05-29 07:36:44,shukrithis-ubuntu,systemd[2318],' Started GNOME Terminal Server.\n'
150,2020-05-29 07:38:21,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1585\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
151,2020-05-29 07:38:21,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
152,2020-05-29 07:38:22,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
153,2020-05-29 07:38:52,shukrithis-ubuntu,systemd[1],' anacron.service: Succeeded.\n'
154,2020-05-29 07:39:34,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
155,2020-05-29 07:49:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
156,2020-05-29 07:50:50,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
157,2020-05-29 07:50:50,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
158,2020-05-29 07:50:50,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
159,2020-05-29 07:51:01,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
160,2020-05-29 07:54:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
161,2020-05-29 08:07:10,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1596\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
162,2020-05-29 08:07:10,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
163,2020-05-29 08:07:11,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
164,2020-05-29 08:07:41,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
165,2020-05-29 08:07:48,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1598\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
166,2020-05-29 08:07:48,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
167,2020-05-29 08:07:48,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
168,2020-05-29 08:08:18,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
169,2020-05-29 08:09:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
170,2020-05-29 08:10:56,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1600\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
171,2020-05-29 08:10:56,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
172,2020-05-29 08:10:56,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
173,2020-05-29 08:11:26,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
174,2020-05-29 08:14:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
175,2020-05-29 08:18:35,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
176,2020-05-29 08:18:35,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
177,2020-05-29 08:18:35,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
178,2020-05-29 08:18:45,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
179,2020-05-29 08:29:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
180,2020-05-29 08:30:01,shukrithis-ubuntu,CRON[25492],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
181,2020-05-29 08:33:33,shukrithis-ubuntu,systemd[1],' Started Run anacron jobs.\n'
182,2020-05-29 08:33:33,shukrithis-ubuntu,systemd[1],' anacron.service: Succeeded.\n'
183,2020-05-29 08:34:25,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
